,富国天惠,兴全全球视野,兴全趋势,汇添富优势精选
Date,161005.OF,340006.OF,163402.OF,519008.OF
07/12/2020,20.569606,10.570537,24.922439,18.473902
08/12/2020,20.594001,10.549818,24.787421,18.520359
09/12/2020,20.327443,10.42588,24.300843,18.376342
10/12/2020,20.457747,10.433037,24.283011,18.340021
11/12/2020,20.266753,10.294784,24.097041,18.149969
14/12/2020,20.513676,10.446222,24.379816,18.431246
15/12/2020,20.592811,10.536633,24.372174,18.546122
16/12/2020,20.66659,10.511393,24.397649,18.570617
17/12/2020,20.838544,10.570914,24.596356,18.837957
18/12/2020,20.75465,10.549441,24.527573,18.674935
21/12/2020,21.079518,10.668859,24.764493,19.165691
22/12/2020,20.788565,10.474099,24.407839,18.932138
23/12/2020,20.918274,10.543791,24.586166,18.994644
24/12/2020,20.881384,10.460537,24.588714,18.700697
25/12/2020,21.033108,10.533619,24.830728,18.997601
28/12/2020,21.062263,10.563003,24.828181,19.136128
29/12/2020,20.928389,10.545674,24.728827,19.055039
30/12/2020,21.256826,10.733277,24.99377,19.37137
31/12/2020,21.551349,10.964955,25.49818,19.870996
04/01/2021,21.816718,11.201153,25.885404,20.397651
05/01/2021,22.134446,11.354475,26.341411,20.702579
06/01/2021,22.403979,11.438482,26.445859,20.811964
07/01/2021,22.759786,11.534166,26.929889,21.232613
08/01/2021,22.495608,11.585399,26.978292,21.01722
11/01/2021,22.367684,11.56694,26.761753,20.975831
12/01/2021,22.796081,11.806906,27.380801,21.578085
13/01/2021,22.527738,11.692385,27.174452,21.435335
14/01/2021,22.135041,11.481803,26.904414,21.257953
15/01/2021,22.1874,11.542077,26.955364,21.309432
18/01/2021,22.574148,11.849098,27.401181,21.472292
19/01/2021,22.17669,11.661872,27.070003,21.155463
20/01/2021,22.471808,11.818207,27.245782,21.740918
21/01/2021,22.91508,11.977933,27.52601,22.392827
22/01/2021,23.161409,12.2567,27.635554,23.187006
25/01/2021,23.448197,12.324131,27.673767,23.680266
26/01/2021,23.448197,12.324131,27.673767,23.680266
