date,acc_name_ch,nav_adj,acc_code
30/03/2007,富国天惠,2.482807,161005.OF
02/04/2007,富国天惠,2.51398,161005.OF
03/04/2007,富国天惠,2.560394,161005.OF
04/04/2007,富国天惠,2.59711,161005.OF
05/04/2007,富国天惠,2.629207,161005.OF
06/04/2007,富国天惠,2.634287,161005.OF
09/04/2007,富国天惠,2.652299,161005.OF
10/04/2007,富国天惠,2.680471,161005.OF
11/04/2007,富国天惠,2.696866,161005.OF
12/04/2007,富国天惠,2.72827,161005.OF
13/04/2007,富国天惠,2.772375,161005.OF
16/04/2007,富国天惠,2.852503,161005.OF
17/04/2007,富国天惠,2.819482,161005.OF
18/04/2007,富国天惠,2.806551,161005.OF
19/04/2007,富国天惠,2.696173,161005.OF
20/04/2007,富国天惠,2.783459,161005.OF
23/04/2007,富国天惠,2.846499,161005.OF
24/04/2007,富国天惠,2.83403,161005.OF
25/04/2007,富国天惠,2.829411,161005.OF
26/04/2007,富国天惠,2.868667,161005.OF
27/04/2007,富国天惠,2.818558,161005.OF
30/04/2007,富国天惠,2.902843,161005.OF
08/05/2007,富国天惠,2.966344,161005.OF
09/05/2007,富国天惠,2.946486,161005.OF
10/05/2007,富国天惠,2.914388,161005.OF
11/05/2007,富国天惠,2.876749,161005.OF
14/05/2007,富国天惠,2.937249,161005.OF
15/05/2007,富国天惠,2.866358,161005.OF
16/05/2007,富国天惠,2.947409,161005.OF
17/05/2007,富国天惠,3.034465,161005.OF
18/05/2007,富国天惠,3.054323,161005.OF
21/05/2007,富国天惠,3.097043,161005.OF
22/05/2007,富国天惠,3.104201,161005.OF
23/05/2007,富国天惠,3.170936,161005.OF
24/05/2007,富国天惠,3.145304,161005.OF
25/05/2007,富国天惠,3.199107,161005.OF
28/05/2007,富国天惠,3.281775,161005.OF
29/05/2007,富国天惠,3.363289,161005.OF
30/05/2007,富国天惠,3.164008,161005.OF
31/05/2007,富国天惠,3.296785,161005.OF
01/06/2007,富国天惠,3.264688,161005.OF
04/06/2007,富国天惠,3.097043,161005.OF
05/06/2007,富国天惠,3.159852,161005.OF
06/06/2007,富国天惠,3.200724,161005.OF
07/06/2007,富国天惠,3.294014,161005.OF
08/06/2007,富国天惠,3.311563,161005.OF
11/06/2007,富国天惠,3.43164,161005.OF
12/06/2007,富国天惠,3.493525,161005.OF
13/06/2007,富国天惠,3.546405,161005.OF
14/06/2007,富国天惠,3.555872,161005.OF
15/06/2007,富国天惠,3.556103,161005.OF
18/06/2007,富国天惠,3.646853,161005.OF
19/06/2007,富国天惠,3.624685,161005.OF
20/06/2007,富国天惠,3.574577,161005.OF
21/06/2007,富国天惠,3.612447,161005.OF
22/06/2007,富国天惠,3.547329,161005.OF
25/06/2007,富国天惠,3.488445,161005.OF
26/06/2007,富国天惠,3.505071,161005.OF
27/06/2007,富国天惠,3.624223,161005.OF
28/06/2007,富国天惠,3.507611,161005.OF
29/06/2007,富国天惠,3.467201,161005.OF
02/07/2007,富国天惠,3.413859,161005.OF
03/07/2007,富国天惠,3.45704,161005.OF
04/07/2007,富国天惠,3.389151,161005.OF
05/07/2007,富国天惠,3.251525,161005.OF
06/07/2007,富国天惠,3.378991,161005.OF
09/07/2007,富国天惠,3.471357,161005.OF
10/07/2007,富国天惠,3.438105,161005.OF
11/07/2007,富国天惠,3.415245,161005.OF
12/07/2007,富国天惠,3.437644,161005.OF
13/07/2007,富国天惠,3.441338,161005.OF
16/07/2007,富国天惠,3.371602,161005.OF
17/07/2007,富国天惠,3.454039,161005.OF
18/07/2007,富国天惠,3.46951,161005.OF
19/07/2007,富国天惠,3.469279,161005.OF
20/07/2007,富国天惠,3.609445,161005.OF
23/07/2007,富国天惠,3.720977,161005.OF
24/07/2007,富国天惠,3.702042,161005.OF
25/07/2007,富国天惠,3.717975,161005.OF
26/07/2007,富国天惠,3.735063,161005.OF
27/07/2007,富国天惠,3.696962,161005.OF
30/07/2007,富国天惠,3.772933,161005.OF
31/07/2007,富国天惠,3.821656,161005.OF
01/08/2007,富国天惠,3.718668,161005.OF
02/08/2007,富国天惠,3.806416,161005.OF
03/08/2007,富国天惠,3.949353,161005.OF
06/08/2007,富国天惠,4.014702,161005.OF
07/08/2007,富国天惠,4.030404,161005.OF
08/08/2007,富国天惠,3.987916,161005.OF
09/08/2007,富国天惠,4.100603,161005.OF
10/08/2007,富国天惠,4.050032,161005.OF
13/08/2007,富国天惠,4.02186,161005.OF
14/08/2007,富国天惠,4.067351,161005.OF
15/08/2007,富国天惠,4.066427,161005.OF
16/08/2007,富国天惠,4.006389,161005.OF
17/08/2007,富国天惠,3.940116,161005.OF
20/08/2007,富国天惠,4.13016,161005.OF
21/08/2007,富国天惠,4.22091,161005.OF
22/08/2007,富国天惠,4.302423,161005.OF
23/08/2007,富国天惠,4.391557,161005.OF
24/08/2007,富国天惠,4.437047,161005.OF
27/08/2007,富国天惠,4.423885,161005.OF
28/08/2007,富国天惠,4.400562,161005.OF
29/08/2007,富国天惠,4.352763,161005.OF
30/08/2007,富国天惠,4.393173,161005.OF
31/08/2007,富国天惠,4.455289,161005.OF
03/09/2007,富国天惠,4.481383,161005.OF
04/09/2007,富国天惠,4.437047,161005.OF
05/09/2007,富国天惠,4.429427,161005.OF
06/09/2007,富国天惠,4.460601,161005.OF
07/09/2007,富国天惠,4.3747,161005.OF
10/09/2007,富国天惠,4.398022,161005.OF
11/09/2007,富国天惠,4.267555,161005.OF
12/09/2007,富国天惠,4.302885,161005.OF
13/09/2007,富国天惠,4.396175,161005.OF
14/09/2007,富国天惠,4.439818,161005.OF
17/09/2007,富国天惠,4.484385,161005.OF
18/09/2007,富国天惠,4.421345,161005.OF
19/09/2007,富国天惠,4.375854,161005.OF
20/09/2007,富国天惠,4.436816,161005.OF
21/09/2007,富国天惠,4.425963,161005.OF
24/09/2007,富国天惠,4.407721,161005.OF
25/09/2007,富国天惠,4.418574,161005.OF
26/09/2007,富国天惠,4.385322,161005.OF
27/09/2007,富国天惠,4.452749,161005.OF
28/09/2007,富国天惠,4.5689,161005.OF
08/10/2007,富国天惠,4.63194,161005.OF
09/10/2007,富国天惠,4.649721,161005.OF
10/10/2007,富国天惠,4.671888,161005.OF
11/10/2007,富国天惠,4.758251,161005.OF
12/10/2007,富国天惠,4.739316,161005.OF
15/10/2007,富国天惠,4.729617,161005.OF
16/10/2007,富国天惠,4.786192,161005.OF
17/10/2007,富国天惠,4.753633,161005.OF
18/10/2007,富国天惠,4.623627,161005.OF
19/10/2007,富国天惠,4.703293,161005.OF
22/10/2007,富国天惠,4.625243,161005.OF
23/10/2007,富国天惠,4.685282,161005.OF
24/10/2007,富国天惠,4.717379,161005.OF
25/10/2007,富国天惠,4.569593,161005.OF
26/10/2007,富国天惠,4.60931,161005.OF
29/10/2007,富国天惠,4.638637,161005.OF
30/10/2007,富国天惠,4.643948,161005.OF
31/10/2007,富国天惠,4.739547,161005.OF
01/11/2007,富国天惠,4.655032,161005.OF
02/11/2007,富国天惠,4.559202,161005.OF
05/11/2007,富国天惠,4.515789,161005.OF
06/11/2007,富国天惠,4.505167,161005.OF
07/11/2007,富国天惠,4.515328,161005.OF
08/11/2007,富国天惠,4.373083,161005.OF
09/11/2007,富国天惠,4.344681,161005.OF
12/11/2007,富国天惠,4.323206,161005.OF
13/11/2007,富国天惠,4.290646,161005.OF
14/11/2007,富国天惠,4.434738,161005.OF
15/11/2007,富国天惠,4.375162,161005.OF
16/11/2007,富国天惠,4.317895,161005.OF
19/11/2007,富国天惠,4.316278,161005.OF
20/11/2007,富国天惠,4.378856,161005.OF
21/11/2007,富国天惠,4.34953,161005.OF
22/11/2007,富国天惠,4.203591,161005.OF
23/11/2007,富国天惠,4.251622,161005.OF
26/11/2007,富国天惠,4.233841,161005.OF
27/11/2007,富国天惠,4.162026,161005.OF
28/11/2007,富国天惠,4.125311,161005.OF
29/11/2007,富国天惠,4.207979,161005.OF
30/11/2007,富国天惠,4.140551,161005.OF
03/12/2007,富国天惠,4.166645,161005.OF
04/12/2007,富国天惠,4.214675,161005.OF
05/12/2007,富国天惠,4.321358,161005.OF
06/12/2007,富国天惠,4.329671,161005.OF
07/12/2007,富国天惠,4.371698,161005.OF
10/12/2007,富国天惠,4.486925,161005.OF
11/12/2007,富国天惠,4.53611,161005.OF
12/12/2007,富国天惠,4.524102,161005.OF
13/12/2007,富国天惠,4.375162,161005.OF
14/12/2007,富国天惠,4.48831,161005.OF
17/12/2007,富国天惠,4.463141,161005.OF
18/12/2007,富国天惠,4.42527,161005.OF
19/12/2007,富国天惠,4.500318,161005.OF
20/12/2007,富国天惠,4.54881,161005.OF
21/12/2007,富国天惠,4.59661,161005.OF
24/12/2007,富国天惠,4.691054,161005.OF
25/12/2007,富国天惠,4.716455,161005.OF
26/12/2007,富国天惠,4.780881,161005.OF
27/12/2007,富国天惠,4.843921,161005.OF
28/12/2007,富国天惠,4.829835,161005.OF
02/01/2008,富国天惠,4.888487,161005.OF
03/01/2008,富国天惠,4.8714,161005.OF
04/01/2008,富国天惠,4.902573,161005.OF
07/01/2008,富国天惠,4.966537,161005.OF
08/01/2008,富国天惠,4.958686,161005.OF
09/01/2008,富国天惠,5.031655,161005.OF
10/01/2008,富国天惠,5.069756,161005.OF
11/01/2008,富国天惠,5.093772,161005.OF
14/01/2008,富国天惠,5.142957,161005.OF
15/01/2008,富国天惠,5.125407,161005.OF
16/01/2008,富国天惠,5.022188,161005.OF
17/01/2008,富国天惠,4.966306,161005.OF
18/01/2008,富国天惠,4.992169,161005.OF
21/01/2008,富国天惠,4.825909,161005.OF
22/01/2008,富国天惠,4.567976,161005.OF
23/01/2008,富国天惠,4.794505,161005.OF
24/01/2008,富国天惠,4.88156,161005.OF
25/01/2008,富国天惠,4.894029,161005.OF
28/01/2008,富国天惠,4.676738,161005.OF
29/01/2008,富国天惠,4.653646,161005.OF
30/01/2008,富国天惠,4.597534,161005.OF
31/01/2008,富国天惠,4.50078,161005.OF
01/02/2008,富国天惠,4.472146,161005.OF
04/02/2008,富国天惠,4.761022,161005.OF
05/02/2008,富国天惠,4.703986,161005.OF
13/02/2008,富国天惠,4.614621,161005.OF
14/02/2008,富国天惠,4.656648,161005.OF
15/02/2008,富国天惠,4.626629,161005.OF
18/02/2008,富国天惠,4.757327,161005.OF
19/02/2008,富国天惠,4.816904,161005.OF
20/02/2008,富国天惠,4.728232,161005.OF
21/02/2008,富国天惠,4.729386,161005.OF
22/02/2008,富国天惠,4.591761,161005.OF
25/02/2008,富国天惠,4.459677,161005.OF
26/02/2008,富国天惠,4.382782,161005.OF
27/02/2008,富国天惠,4.464295,161005.OF
28/02/2008,富国天惠,4.455289,161005.OF
29/02/2008,富国天惠,4.5211,161005.OF
03/03/2008,富国天惠,4.635173,161005.OF
04/03/2008,富国天惠,4.571209,161005.OF
05/03/2008,富国天惠,4.532562,161005.OF
06/03/2008,富国天惠,4.545626,161005.OF
07/03/2008,富国天惠,4.472687,161005.OF
10/03/2008,富国天惠,4.287346,161005.OF
11/03/2008,富国天惠,4.280542,161005.OF
12/03/2008,富国天惠,4.162968,161005.OF
13/03/2008,富国天惠,4.077782,161005.OF
14/03/2008,富国天惠,4.045667,161005.OF
17/03/2008,富国天惠,3.884004,161005.OF
18/03/2008,富国天惠,3.721796,161005.OF
19/03/2008,富国天惠,3.818957,161005.OF
20/03/2008,富国天惠,3.925372,161005.OF
21/03/2008,富国天惠,3.971367,161005.OF
24/03/2008,富国天惠,3.820046,161005.OF
25/03/2008,富国天惠,3.851072,161005.OF
26/03/2008,富国天惠,3.863864,161005.OF
27/03/2008,富国天惠,3.790653,161005.OF
28/03/2008,富国天惠,3.903871,161005.OF
31/03/2008,富国天惠,3.820862,161005.OF
01/04/2008,富国天惠,3.649946,161005.OF
02/04/2008,富国天惠,3.60259,161005.OF
03/04/2008,富国天惠,3.658927,161005.OF
07/04/2008,富国天惠,3.823856,161005.OF
08/04/2008,富国天惠,3.870396,161005.OF
09/04/2008,富国天惠,3.731594,161005.OF
10/04/2008,富国天惠,3.769152,161005.OF
11/04/2008,富国天惠,3.809432,161005.OF
14/04/2008,富国天惠,3.649673,161005.OF
15/04/2008,富国天惠,3.667364,161005.OF
16/04/2008,富国天惠,3.636065,161005.OF
17/04/2008,富国天惠,3.557955,161005.OF
18/04/2008,富国天惠,3.510055,161005.OF
21/04/2008,富国天惠,3.499713,161005.OF
22/04/2008,富国天惠,3.471953,161005.OF
23/04/2008,富国天惠,3.605856,161005.OF
24/04/2008,富国天惠,3.865497,161005.OF
25/04/2008,富国天惠,3.818141,161005.OF
28/04/2008,富国天惠,3.750917,161005.OF
29/04/2008,富国天惠,3.774595,161005.OF
30/04/2008,富国天惠,3.93136,161005.OF
05/05/2008,富国天惠,4.019812,161005.OF
06/05/2008,富国天惠,3.984159,161005.OF
07/05/2008,富国天惠,3.841819,161005.OF
08/05/2008,富国天惠,3.944151,161005.OF
09/05/2008,富国天惠,3.940341,161005.OF
12/05/2008,富国天惠,3.950955,161005.OF
13/05/2008,富国天惠,3.955038,161005.OF
14/05/2008,富国天惠,4.020628,161005.OF
15/05/2008,富国天惠,3.96919,161005.OF
16/05/2008,富国天惠,3.940069,161005.OF
19/05/2008,富国天惠,3.930815,161005.OF
20/05/2008,富国天惠,3.771329,161005.OF
21/05/2008,富国天惠,3.827939,161005.OF
22/05/2008,富国天惠,3.770513,161005.OF
23/05/2008,富国天惠,3.76507,161005.OF
26/05/2008,富国天惠,3.679067,161005.OF
27/05/2008,富国天惠,3.689953,161005.OF
28/05/2008,富国天惠,3.753911,161005.OF
29/05/2008,富国天惠,3.701384,161005.OF
30/05/2008,富国天惠,3.704106,161005.OF
02/06/2008,富国天惠,3.698662,161005.OF
03/06/2008,富国天惠,3.688592,161005.OF
04/06/2008,富国天惠,3.635793,161005.OF
05/06/2008,富国天惠,3.605039,161005.OF
06/06/2008,富国天惠,3.605311,161005.OF
10/06/2008,富国天惠,3.384045,161005.OF
11/06/2008,富国天惠,3.38214,161005.OF
12/06/2008,富国天惠,3.32934,161005.OF
13/06/2008,富国天惠,3.237622,161005.OF
16/06/2008,富国天惠,3.205507,161005.OF
17/06/2008,富国天惠,3.151347,161005.OF
18/06/2008,富国天惠,3.270009,161005.OF
19/06/2008,富国天惠,3.089567,161005.OF
20/06/2008,富国天惠,3.154341,161005.OF
23/06/2008,富国天惠,3.094466,161005.OF
24/06/2008,富国天惠,3.16305,161005.OF
25/06/2008,富国天惠,3.284978,161005.OF
26/06/2008,富国天惠,3.304029,161005.OF
27/06/2008,富国天惠,3.189994,161005.OF
30/06/2008,富国天惠,3.175842,161005.OF
01/07/2008,富国天惠,3.099637,161005.OF
02/07/2008,富国天惠,3.112701,161005.OF
03/07/2008,富国天惠,3.186184,161005.OF
04/07/2008,富国天惠,3.172032,161005.OF
07/07/2008,富国天惠,3.291238,161005.OF
08/07/2008,富国天惠,3.305935,161005.OF
09/07/2008,富国天惠,3.384861,161005.OF
10/07/2008,富国天惠,3.373703,161005.OF
11/07/2008,富国天惠,3.348664,161005.OF
14/07/2008,富国天惠,3.362544,161005.OF
15/07/2008,富国天惠,3.261572,161005.OF
16/07/2008,富国天惠,3.178019,161005.OF
17/07/2008,富国天惠,3.16931,161005.OF
18/07/2008,富国天惠,3.232723,161005.OF
21/07/2008,富国天惠,3.328252,161005.OF
22/07/2008,富国天惠,3.320359,161005.OF
23/07/2008,富国天惠,3.289877,161005.OF
24/07/2008,富国天惠,3.362,161005.OF
25/07/2008,富国天惠,3.340499,161005.OF
28/07/2008,富国天惠,3.357373,161005.OF
29/07/2008,富国天惠,3.326074,161005.OF
30/07/2008,富国天惠,3.312739,161005.OF
31/07/2008,富国天惠,3.256129,161005.OF
01/08/2008,富国天惠,3.289877,161005.OF
04/08/2008,富国天惠,3.251502,161005.OF
05/08/2008,富国天惠,3.200064,161005.OF
06/08/2008,富国天惠,3.201969,161005.OF
07/08/2008,富国天惠,3.173392,161005.OF
08/08/2008,富国天惠,3.085485,161005.OF
11/08/2008,富国天惠,2.985874,161005.OF
12/08/2008,富国天惠,2.985057,161005.OF
13/08/2008,富国天惠,2.999482,161005.OF
14/08/2008,富国天惠,3.019622,161005.OF
15/08/2008,富国天惠,3.021527,161005.OF
18/08/2008,富国天惠,2.911846,161005.OF
19/08/2008,富国天惠,2.931986,161005.OF
20/08/2008,富国天惠,3.098548,161005.OF
21/08/2008,富国天惠,3.004925,161005.OF
22/08/2008,富国天惠,2.961924,161005.OF
25/08/2008,富国天惠,2.949404,161005.OF
26/08/2008,富国天惠,2.881908,161005.OF
27/08/2008,富国天惠,2.828565,161005.OF
28/08/2008,富国天惠,2.822305,161005.OF
29/08/2008,富国天惠,2.870206,161005.OF
01/09/2008,富国天惠,2.773316,161005.OF
02/09/2008,富国天惠,2.725688,161005.OF
03/09/2008,富国天惠,2.658192,161005.OF
04/09/2008,富国天惠,2.666085,161005.OF
05/09/2008,富国天惠,2.621179,161005.OF
08/09/2008,富国天惠,2.56212,161005.OF
09/09/2008,富国天惠,2.559942,161005.OF
10/09/2008,富国天惠,2.559398,161005.OF
11/09/2008,富国天惠,2.505782,161005.OF
12/09/2008,富国天惠,2.512314,161005.OF
16/09/2008,富国天惠,2.480199,161005.OF
17/09/2008,富国天惠,2.439375,161005.OF
18/09/2008,富国天惠,2.392292,161005.OF
19/09/2008,富国天惠,2.601583,161005.OF
22/09/2008,富国天惠,2.665813,161005.OF
23/09/2008,富国天惠,2.536537,161005.OF
24/09/2008,富国天惠,2.535176,161005.OF
25/09/2008,富国天惠,2.601039,161005.OF
26/09/2008,富国天惠,2.642679,161005.OF
06/10/2008,富国天惠,2.554499,161005.OF
07/10/2008,富国天惠,2.543068,161005.OF
08/10/2008,富国天惠,2.480472,161005.OF
09/10/2008,富国天惠,2.45761,161005.OF
10/10/2008,富国天惠,2.371063,161005.OF
13/10/2008,富国天惠,2.405083,161005.OF
14/10/2008,富国天惠,2.364531,161005.OF
15/10/2008,富国天惠,2.337859,161005.OF
16/10/2008,富国天惠,2.270364,161005.OF
17/10/2008,富国天惠,2.267098,161005.OF
20/10/2008,富国天惠,2.312004,161005.OF
21/10/2008,富国天惠,2.312004,161005.OF
22/10/2008,富国天惠,2.284516,161005.OF
23/10/2008,富国天惠,2.283972,161005.OF
24/10/2008,富国天惠,2.240426,161005.OF
27/10/2008,富国天惠,2.127479,161005.OF
28/10/2008,富国天惠,2.156328,161005.OF
29/10/2008,富国天惠,2.124486,161005.OF
30/10/2008,富国天惠,2.158506,161005.OF
31/10/2008,富国天惠,2.135372,161005.OF
03/11/2008,富国天惠,2.132106,161005.OF
04/11/2008,富国天惠,2.111966,161005.OF
05/11/2008,富国天惠,2.159594,161005.OF
06/11/2008,富国天惠,2.113871,161005.OF
07/11/2008,富国天惠,2.110605,161005.OF
10/11/2008,富国天惠,2.221919,161005.OF
11/11/2008,富国天惠,2.204501,161005.OF
12/11/2008,富国天惠,2.202323,161005.OF
13/11/2008,富国天惠,2.274446,161005.OF
14/11/2008,富国天惠,2.377595,161005.OF
17/11/2008,富国天惠,2.443186,161005.OF
18/11/2008,富国天惠,2.317992,161005.OF
19/11/2008,富国天惠,2.448357,161005.OF
20/11/2008,富国天惠,2.445907,161005.OF
21/11/2008,富国天惠,2.432843,161005.OF
24/11/2008,富国天惠,2.362626,161005.OF
25/11/2008,富国天惠,2.35174,161005.OF
26/11/2008,富国天惠,2.353917,161005.OF
27/11/2008,富国天惠,2.406988,161005.OF
28/11/2008,富国天惠,2.405627,161005.OF
01/12/2008,富国天惠,2.440192,161005.OF
02/12/2008,富国天惠,2.469585,161005.OF
03/12/2008,富国天惠,2.556132,161005.OF
04/12/2008,富国天惠,2.587975,161005.OF
05/12/2008,富国天惠,2.616824,161005.OF
08/12/2008,富国天惠,2.691396,161005.OF
09/12/2008,富国天惠,2.6503,161005.OF
10/12/2008,富国天惠,2.695478,161005.OF
11/12/2008,富国天惠,2.649755,161005.OF
12/12/2008,富国天惠,2.58226,161005.OF
15/12/2008,富国天惠,2.613014,161005.OF
16/12/2008,富国天惠,2.637236,161005.OF
17/12/2008,富国天惠,2.673978,161005.OF
18/12/2008,富国天惠,2.707998,161005.OF
19/12/2008,富国天惠,2.733581,161005.OF
22/12/2008,富国天惠,2.722422,161005.OF
23/12/2008,富国天惠,2.606482,161005.OF
24/12/2008,富国天惠,2.573006,161005.OF
25/12/2008,富国天惠,2.559398,161005.OF
26/12/2008,富国天惠,2.536537,161005.OF
29/12/2008,富国天惠,2.540075,161005.OF
30/12/2008,富国天惠,2.541436,161005.OF
31/12/2008,富国天惠,2.543068,161005.OF
05/01/2009,富国天惠,2.571373,161005.OF
06/01/2009,富国天惠,2.609204,161005.OF
07/01/2009,富国天惠,2.598045,161005.OF
08/01/2009,富国天惠,2.563481,161005.OF
09/01/2009,富国天惠,2.593146,161005.OF
12/01/2009,富国天惠,2.587975,161005.OF
13/01/2009,富国天惠,2.547695,161005.OF
14/01/2009,富国天惠,2.612742,161005.OF
15/01/2009,富国天惠,2.603216,161005.OF
16/01/2009,富国天惠,2.623356,161005.OF
19/01/2009,富国天惠,2.642951,161005.OF
20/01/2009,富国天惠,2.654654,161005.OF
21/01/2009,富国天惠,2.634514,161005.OF
22/01/2009,富国天惠,2.652749,161005.OF
23/01/2009,富国天惠,2.641591,161005.OF
02/02/2009,富国天惠,2.662819,161005.OF
03/02/2009,富国天惠,2.712625,161005.OF
04/02/2009,富国天惠,2.759708,161005.OF
05/02/2009,富国天惠,2.744195,161005.OF
06/02/2009,富国天惠,2.827748,161005.OF
09/02/2009,富国天惠,2.885174,161005.OF
10/02/2009,富国天惠,2.904498,161005.OF
11/02/2009,富国天惠,2.925998,161005.OF
12/02/2009,富国天惠,2.946138,161005.OF
13/02/2009,富国天惠,3.017989,161005.OF
16/02/2009,富国天惠,3.044388,161005.OF
17/02/2009,富国天惠,2.975804,161005.OF
18/02/2009,富国天惠,2.877282,161005.OF
19/02/2009,富国天惠,2.906675,161005.OF
20/02/2009,富国天惠,2.951582,161005.OF
23/02/2009,富国天惠,3.01309,161005.OF
24/02/2009,富国天惠,2.927087,161005.OF
25/02/2009,富国天惠,2.914296,161005.OF
26/02/2009,富国天惠,2.799988,161005.OF
27/02/2009,富国天惠,2.759164,161005.OF
02/03/2009,富国天惠,2.789646,161005.OF
03/03/2009,富国天惠,2.7725,161005.OF
04/03/2009,富国天惠,2.933347,161005.OF
05/03/2009,富国天惠,2.923549,161005.OF
06/03/2009,富国天惠,2.904498,161005.OF
09/03/2009,富国天惠,2.824483,161005.OF
10/03/2009,富国天惠,2.87075,161005.OF
11/03/2009,富国天惠,2.847888,161005.OF
12/03/2009,富国天惠,2.838635,161005.OF
13/03/2009,富国天惠,2.823122,161005.OF
16/03/2009,富国天惠,2.848977,161005.OF
17/03/2009,富国天惠,2.927087,161005.OF
18/03/2009,富国天惠,2.932802,161005.OF
19/03/2009,富国天惠,2.98288,161005.OF
20/03/2009,富国天惠,2.957841,161005.OF
23/03/2009,富国天惠,3.009552,161005.OF
24/03/2009,富国天惠,3.035679,161005.OF
25/03/2009,富国天惠,2.983969,161005.OF
26/03/2009,富国天惠,3.011457,161005.OF
27/03/2009,富国天惠,3.028603,161005.OF
30/03/2009,富国天惠,3.015267,161005.OF
31/03/2009,富国天惠,3.044933,161005.OF
01/04/2009,富国天惠,3.078681,161005.OF
02/04/2009,富国天惠,3.114878,161005.OF
03/04/2009,富国天惠,3.093922,161005.OF
07/04/2009,富国天惠,3.09746,161005.OF
08/04/2009,富国天惠,3.025065,161005.OF
09/04/2009,富国天惠,3.065345,161005.OF
10/04/2009,富国天惠,3.144271,161005.OF
13/04/2009,富国天惠,3.191355,161005.OF
14/04/2009,富国天惠,3.225375,161005.OF
15/04/2009,富国天惠,3.252863,161005.OF
16/04/2009,富国天惠,3.261028,161005.OF
17/04/2009,富国天惠,3.246604,161005.OF
20/04/2009,富国天惠,3.312739,161005.OF
21/04/2009,富国天惠,3.303213,161005.OF
22/04/2009,富国天惠,3.210406,161005.OF
23/04/2009,富国天惠,3.215849,161005.OF
24/04/2009,富国天惠,3.195165,161005.OF
27/04/2009,富国天惠,3.160601,161005.OF
28/04/2009,富国天惠,3.158968,161005.OF
29/04/2009,富国天惠,3.222653,161005.OF
30/04/2009,富国天惠,3.252047,161005.OF
04/05/2009,富国天惠,3.323081,161005.OF
05/05/2009,富国天惠,3.320903,161005.OF
06/05/2009,富国天惠,3.343493,161005.OF
07/05/2009,富国天惠,3.327707,161005.OF
08/05/2009,富国天惠,3.345126,161005.OF
11/05/2009,富国天惠,3.282257,161005.OF
12/05/2009,富国天惠,3.333423,161005.OF
13/05/2009,富国天惠,3.348664,161005.OF
14/05/2009,富国天惠,3.341043,161005.OF
15/05/2009,富国天惠,3.356556,161005.OF
18/05/2009,富国天惠,3.356556,161005.OF
19/05/2009,富国天惠,3.364449,161005.OF
20/05/2009,富国天惠,3.329885,161005.OF
21/05/2009,富国天惠,3.272731,161005.OF
22/05/2009,富国天惠,3.26756,161005.OF
25/05/2009,富国天惠,3.267016,161005.OF
26/05/2009,富国天惠,3.266743,161005.OF
27/05/2009,富国天惠,3.286067,161005.OF
01/06/2009,富国天惠,3.34812,161005.OF
02/06/2009,富国天惠,3.370709,161005.OF
03/06/2009,富国天惠,3.415071,161005.OF
04/06/2009,富国天惠,3.413438,161005.OF
05/06/2009,富国天惠,3.448275,161005.OF
08/06/2009,富国天惠,3.463788,161005.OF
09/06/2009,富国天惠,3.478484,161005.OF
10/06/2009,富国天惠,3.520941,161005.OF
11/06/2009,富国天惠,3.502707,161005.OF
12/06/2009,富国天惠,3.465149,161005.OF
15/06/2009,富国天惠,3.554689,161005.OF
16/06/2009,富国天惠,3.54217,161005.OF
17/06/2009,富国天惠,3.603134,161005.OF
18/06/2009,富国天惠,3.643142,161005.OF
19/06/2009,富国天惠,3.655389,161005.OF
22/06/2009,富国天惠,3.648313,161005.OF
23/06/2009,富国天惠,3.643142,161005.OF
24/06/2009,富国天惠,3.662193,161005.OF
25/06/2009,富国天惠,3.665731,161005.OF
26/06/2009,富国天惠,3.66818,161005.OF
29/06/2009,富国天惠,3.725334,161005.OF
30/06/2009,富国天惠,3.722885,161005.OF
01/07/2009,富国天惠,3.766702,161005.OF
02/07/2009,富国天惠,3.794191,161005.OF
03/07/2009,富国天惠,3.821679,161005.OF
06/07/2009,富国天惠,3.819502,161005.OF
07/07/2009,富国天惠,3.818141,161005.OF
08/07/2009,富国天惠,3.830932,161005.OF
09/07/2009,富国天惠,3.900061,161005.OF
10/07/2009,富国天惠,3.924283,161005.OF
13/07/2009,富国天惠,3.92129,161005.OF
14/07/2009,富国天惠,4.007837,161005.OF
15/07/2009,富国天惠,3.999944,161005.OF
16/07/2009,富国天惠,3.981982,161005.OF
17/07/2009,富国天惠,3.98688,161005.OF
20/07/2009,富国天惠,4.038863,161005.OF
21/07/2009,富国天惠,3.991507,161005.OF
22/07/2009,富国天惠,4.047572,161005.OF
23/07/2009,富国天惠,4.072611,161005.OF
24/07/2009,富国天惠,4.050294,161005.OF
27/07/2009,富国天惠,4.11534,161005.OF
28/07/2009,富国天惠,4.112346,161005.OF
29/07/2009,富国天惠,3.932176,161005.OF
30/07/2009,富国天惠,3.987969,161005.OF
31/07/2009,富国天惠,4.064446,161005.OF
03/08/2009,富国天惠,4.10527,161005.OF
04/08/2009,富国天惠,4.11534,161005.OF
05/08/2009,富国天惠,4.101188,161005.OF
06/08/2009,富国天惠,4.053288,161005.OF
07/08/2009,富国天惠,3.970006,161005.OF
10/08/2009,富国天惠,3.98933,161005.OF
11/08/2009,富国天惠,4.021173,161005.OF
12/08/2009,富国天惠,3.885364,161005.OF
13/08/2009,富国天惠,3.898428,161005.OF
